state,county,year,days_with_aqi,good_days,moderate_days,unhealthy_for_sensitive_groups_days,unhealthy_days,very_unhealthy_days,hazardous_days,max_aqi,x90th_percentile_aqi,median_aqi,days_co,days_no2,days_ozone,days_pm2_5,days_pm10,year_2
Texas,Harris,2004,366,62,241,30,27,6,0,221,147,63,0,31,116,211,8,2004
Utah,Duchesne,2004,56,56,0,0,0,0,0,20,14,6,0,0,0,0,56,2004
Virgin Islands,St Thomas,2004,49,43,6,0,0,0,0,77,54,28,0,0,0,32,17,2004
Virginia,Bristol City,2004,117,31,85,1,0,0,0,106,82,59,0,0,0,117,0,2004
Virginia,Rockbridge,2004,259,175,83,1,0,0,0,108,67,42,0,0,155,104,0,2004
Virginia,Wythe,2004,207,161,45,1,0,0,0,133,71,43,0,0,207,0,0,2004
Washington,Clallam,2004,366,249,117,0,0,0,0,79,62,38,0,0,88,278,0,2004
Washington,King,2004,366,96,254,14,2,0,0,154,87,57,0,2,30,334,0,2004
Washington,Kittitas,2004,141,129,12,0,0,0,0,55,47,17,0,0,0,141,0,2004
West Virginia,Greenbrier,2004,210,174,35,1,0,0,0,112,61,41,0,0,210,0,0,2004
Wisconsin,Walworth,2004,184,146,37,1,0,0,0,129,74,40,0,0,184,0,0,2004
Wyoming,Albany,2004,356,208,143,5,0,0,0,122,77,48,0,0,345,0,11,2004
Wyoming,Platte,2004,58,55,3,0,0,0,0,87,36,14,0,0,0,0,58,2004
Alabama,Jefferson,2005,365,8,297,51,9,0,0,177,116,77,33,0,41,267,24,2005
Arizona,Gila,2005,272,109,129,32,2,0,0,182,108,58,0,0,208,45,19,2005
Arizona,Maricopa,2005,365,47,229,78,11,0,0,177,126,79,1,52,168,25,119,2005
Arizona,Pinal,2005,365,179,147,37,2,0,0,177,101,51,0,0,312,12,41,2005
Arizona,Yavapai,2005,158,103,43,12,0,0,0,119,90,24,0,0,58,85,15,2005
Arkansas,Arkansas,2005,116,36,77,3,0,0,0,128,82,58,0,0,0,116,0,2005
Arkansas,Pulaski,2005,365,70,251,40,4,0,0,169,101,63,0,5,116,244,0,2005
California,Butte,2005,365,191,135,38,1,0,0,162,105,49,0,2,272,91,0,2005
California,Contra Costa,2005,365,259,99,7,0,0,0,134,71,41,0,22,224,119,0,2005
California,Fresno,2005,365,83,167,70,43,2,0,206,154,74,0,11,202,152,0,2005
California,Imperial,2005,365,113,183,59,10,0,0,187,119,61,10,56,244,51,4,2005
California,Kern,2005,365,29,167,90,72,7,0,208,172,93,0,1,191,172,1,2005
California,Kings,2005,364,196,120,41,7,0,0,182,105,48,0,64,241,54,5,2005
California,Los Angeles,2005,365,36,191,77,48,13,0,238,166,84,2,42,162,159,0,2005
California,Madera,2005,362,265,79,18,0,0,0,136,87,40,0,74,288,0,0,2005
California,Mariposa,2005,365,40,278,41,6,0,0,177,108,61,0,0,152,213,0,2005
California,Mendocino,2005,365,350,15,0,0,0,0,73,43,32,2,35,297,27,4,2005
California,Merced,2005,364,221,99,42,2,0,0,169,108,44,0,47,258,57,2,2005
California,Monterey,2005,365,344,21,0,0,0,0,84,46,35,0,26,306,29,4,2005
California,Nevada,2005,365,181,120,44,18,2,0,216,126,51,0,0,294,29,42,2005
California,Orange,2005,365,81,256,27,1,0,0,157,94,61,0,36,105,224,0,2005
California,Placer,2005,365,102,198,44,19,2,0,203,130,61,0,8,166,191,0,2005
California,Riverside,2005,365,49,159,89,53,15,0,228,172,91,0,11,210,139,5,2005
California,Sacramento,2005,365,92,205,40,24,4,0,213,134,63,0,3,155,206,1,2005
California,San Diego,2005,365,59,251,50,5,0,0,159,111,69,0,49,179,135,2,2005
California,San Luis Obispo,2005,365,276,84,5,0,0,0,150,67,42,0,17,323,23,2,2005
California,Santa Barbara,2005,365,225,127,13,0,0,0,140,84,47,0,2,333,29,1,2005
California,Santa Cruz,2005,365,347,18,0,0,0,0,87,45,34,0,2,336,25,2,2005
California,Sutter,2005,365,171,166,28,0,0,0,143,93,53,0,16,189,159,1,2005
California,Tulare,2005,365,48,168,79,66,4,0,207,163,85,0,0,178,187,0,2005
California,Ventura,2005,365,173,130,55,7,0,0,187,119,54,0,29,287,49,0,2005
Colorado,Denver,2005,365,142,211,12,0,0,0,133,83,53,0,102,101,159,3,2005
Colorado,Pueblo,2005,124,97,27,0,0,0,0,67,53,37,0,0,0,115,9,2005
Colorado,Teller,2005,360,360,0,0,0,0,0,46,28,16,0,0,0,0,360,2005
Connecticut,New Haven,2005,365,131,200,26,7,1,0,203,100,56,1,44,75,245,0,2005
Country Of Mexico,BAJA CALIFORNIA NORTE,2005,365,28,187,114,28,7,1,421,150,93,26,39,150,0,150,2005
Country Of Mexico,SONORA,2005,62,16,43,3,0,0,0,143,88,60,0,0,0,0,62,2005
Delaware,New Castle,2005,365,91,240,27,7,0,0,200,97,61,0,15,90,259,1,2005
Florida,Miami-Dade,2005,365,58,300,6,1,0,0,164,77,57,0,2,49,314,0,2005
Florida,Osceola,2005,343,287,46,10,0,0,0,119,61,34,0,0,343,0,0,2005
Georgia,Bibb,2005,363,94,239,28,2,0,0,177,95,60,0,0,107,256,0,2005
Georgia,Clarke,2005,364,101,246,15,2,0,0,161,90,59,0,0,83,281,0,2005
Georgia,Clayton,2005,112,19,90,3,0,0,0,117,82,61,0,0,0,112,0,2005
Georgia,DeKalb,2005,365,55,276,30,4,0,0,197,100,63,0,3,69,293,0,2005
Georgia,Douglas,2005,263,153,74,29,7,0,0,197,112,47,0,0,243,0,20,2005
Georgia,Fayette,2005,245,142,73,26,4,0,0,179,108,47,0,0,245,0,0,2005
Georgia,Floyd,2005,121,17,98,6,0,0,0,116,84,66,0,0,0,120,1,2005
Georgia,Fulton,2005,365,45,277,38,4,1,0,209,105,64,0,13,70,281,1,2005
Georgia,Gwinnett,2005,361,98,235,28,0,0,0,150,97,60,0,0,89,272,0,2005
Georgia,Houston,2005,56,14,42,0,0,0,0,94,75,57,0,0,0,56,0,2005
Georgia,Murray,2005,277,158,100,18,1,0,0,151,93,47,0,0,201,76,0,2005
Georgia,Muscogee,2005,365,101,249,15,0,0,0,150,85,59,0,0,68,296,1,2005
Georgia,Walker,2005,63,9,52,2,0,0,0,104,84,63,0,0,0,63,0,2005
Idaho,Bannock,2005,353,299,51,3,0,0,0,122,59,19,0,0,0,236,117,2005
Idaho,Canyon,2005,365,237,118,9,1,0,0,151,74,44,21,0,117,200,27,2005
Idaho,Gem,2005,60,38,21,1,0,0,0,134,75,38,0,0,0,60,0,2005
Idaho,Power,2005,363,183,176,2,2,0,0,170,63,50,0,0,0,351,12,2005
Idaho,Shoshone,2005,356,183,161,8,4,0,0,182,86,48,0,0,0,342,14,2005
Illinois,Cook,2005,365,57,257,38,11,2,0,208,108,67,0,94,71,198,2,2005
Illinois,Madison,2005,365,145,173,36,11,0,0,197,108,58,0,0,190,110,65,2005
Indiana,Clark,2005,259,101,126,29,3,0,0,182,108,58,0,0,157,99,3,2005
Indiana,Floyd,2005,255,106,127,20,2,0,0,166,100,55,0,0,158,97,0,2005
Indiana,Hamilton,2005,183,96,58,25,4,0,0,182,115,49,0,0,183,0,0,2005
Indiana,Hancock,2005,182,103,53,25,1,0,0,156,105,48,0,0,182,0,0,2005
Indiana,Hendricks,2005,365,287,59,18,1,0,0,154,84,34,8,181,169,0,7,2005
Indiana,Johnson,2005,183,104,69,9,1,0,0,164,90,48,0,0,183,0,0,2005
Indiana,Lake,2005,365,44,276,36,9,0,0,198,108,64,0,4,68,290,3,2005
Indiana,Marion,2005,365,50,275,36,4,0,0,159,105,67,0,1,67,297,0,2005
Indiana,Morgan,2005,183,95,67,21,0,0,0,147,101,50,0,0,183,0,0,2005
Indiana,Posey,2005,176,98,61,17,0,0,0,150,100,47,0,0,176,0,0,2005
Indiana,Warrick,2005,183,75,78,29,1,0,0,177,115,58,0,0,183,0,0,2005
Iowa,Black Hawk,2005,121,58,61,2,0,0,0,145,78,52,0,0,0,115,6,2005
Kentucky,Bell,2005,234,124,99,11,0,0,0,136,83,49,0,0,184,50,0,2005
Kentucky,Bullitt,2005,358,206,131,21,0,0,0,143,87,46,0,83,145,99,31,2005
Kentucky,Carter,2005,278,150,110,17,1,0,0,154,90,49,0,0,186,92,0,2005
Kentucky,Daviess,2005,364,196,132,34,2,0,0,154,100,47,0,84,150,96,34,2005
Kentucky,Jefferson,2005,365,50,268,44,3,0,0,164,106,66,0,1,69,295,0,2005
Kentucky,Oldham,2005,245,129,72,40,4,0,0,172,119,49,0,0,245,0,0,2005
Kentucky,Pike,2005,355,247,105,3,0,0,0,121,71,41,0,0,162,110,83,2005
Louisiana,St. Bernard,2005,274,151,109,13,1,0,0,159,77,48,0,0,194,80,0,2005
Maryland,Anne Arundel,2005,338,199,111,20,8,0,0,172,97,44,0,0,162,100,76,2005
Maryland,Baltimore (City),2005,365,27,321,17,0,0,0,136,90,65,0,8,0,356,1,2005
Maryland,Dorchester,2005,356,269,60,23,4,0,0,164,87,39,0,0,356,0,0,2005
Michigan,Allegan,2005,362,154,166,32,8,2,0,208,108,54,0,0,133,229,0,2005
Michigan,Chippewa,2005,125,82,42,1,0,0,0,126,70,39,0,0,0,125,0,2005
Michigan,Clinton,2005,183,118,47,18,0,0,0,143,100,44,0,0,183,0,0,2005
Michigan,Dickinson,2005,25,20,5,0,0,0,0,68,57,38,0,0,0,25,0,2005
Michigan,Monroe,2005,115,36,71,6,2,0,0,163,91,58,0,0,0,115,0,2005
Michigan,Muskegon,2005,239,133,76,20,9,1,0,208,108,48,0,0,153,86,0,2005
Michigan,Wayne,2005,365,82,245,31,7,0,0,169,101,63,0,12,54,291,8,2005
Minnesota,Becker,2005,267,163,104,0,0,0,0,100,68,45,0,0,105,162,0,2005
Missouri,Buchanan,2005,121,39,80,2,0,0,0,107,76,56,0,0,0,107,14,2005
Missouri,Saint Louis,2005,365,168,143,43,10,1,0,203,115,53,0,90,163,108,4,2005
Missouri,St. Louis City,2005,365,35,282,41,7,0,0,185,115,70,0,6,69,202,88,2005
Nebraska,Douglas,2005,365,126,227,12,0,0,0,122,88,57,1,0,66,280,18,2005
New Jersey,Hudson,2005,365,225,117,18,5,0,0,177,84,44,6,149,111,98,1,2005
New Mexico,Bernalillo,2005,365,141,200,22,2,0,0,169,90,55,0,6,210,58,91,2005
New Mexico,Dona Ana,2005,365,122,213,29,0,0,1,916,97,57,0,3,173,96,93,2005
North Carolina,Avery,2005,355,229,113,13,0,0,0,143,80,44,0,0,301,54,0,2005
North Carolina,Caldwell,2005,211,144,54,13,0,0,0,133,80,46,0,0,211,0,0,2005
North Carolina,Caswell,2005,260,123,125,12,0,0,0,133,90,51,0,0,161,99,0,2005
North Carolina,Catawba,2005,128,24,101,3,0,0,0,120,87,65,0,0,0,127,1,2005
North Carolina,Davidson,2005,124,19,101,4,0,0,0,116,89,64,0,0,0,124,0,2005
North Carolina,Davie,2005,214,109,77,25,3,0,0,159,108,49,0,0,214,0,0,2005
North Carolina,Franklin,2005,214,118,70,26,0,0,0,147,105,49,0,0,214,0,0,2005
North Carolina,Graham,2005,212,99,85,28,0,0,0,150,108,54,0,0,212,0,0,2005
North Carolina,Granville,2005,213,90,78,42,3,0,0,172,122,58,0,0,213,0,0,2005
North Carolina,Haywood,2005,264,80,153,31,0,0,0,147,105,61,0,0,185,79,0,2005
North Carolina,Jackson,2005,126,47,76,3,0,0,0,108,77,55,0,0,26,100,0,2005
North Carolina,Mecklenburg,2005,365,41,276,40,7,1,0,206,112,64,0,2,91,272,0,2005
North Carolina,Rockingham,2005,213,128,69,16,0,0,0,133,93,48,0,0,213,0,0,2005
North Carolina,Rowan,2005,303,125,129,39,10,0,0,177,122,58,0,0,219,84,0,2005
North Carolina,Yancey,2005,209,87,100,22,0,0,0,150,101,58,0,0,209,0,0,2005
Ohio,Butler,2005,311,132,133,38,7,1,0,201,119,57,0,0,218,93,0,2005
Ohio,Cuyahoga,2005,365,166,164,31,4,0,0,182,100,54,2,82,112,122,47,2005
Ohio,Franklin,2005,365,188,134,36,6,1,0,201,105,50,13,0,169,85,98,2005
Ohio,Hamilton,2005,365,176,138,39,11,1,0,208,115,53,0,135,132,98,0,2005
Ohio,Jefferson,2005,364,218,119,23,4,0,0,172,93,46,102,0,167,91,4,2005
Ohio,Medina,2005,226,98,98,25,5,0,0,190,107,55,0,0,168,58,0,2005
Ohio,Scioto,2005,365,238,123,4,0,0,0,133,72,36,0,0,0,116,249,2005
Oklahoma,Muskogee,2005,338,243,92,3,0,0,0,106,65,35,0,0,0,106,232,2005
Oklahoma,Oklahoma,2005,365,137,199,28,1,0,0,159,97,54,0,29,154,181,1,2005
Oregon,Deschutes,2005,365,294,71,0,0,0,0,91,57,26,1,0,0,360,4,2005
Pennsylvania,Allegheny,2005,365,58,230,54,22,1,0,202,131,69,0,8,71,286,0,2005
Pennsylvania,Franklin,2005,204,139,57,8,0,0,0,119,87,45,0,0,204,0,0,2005
Pennsylvania,Greene,2005,215,113,72,28,2,0,0,172,112,49,7,0,208,0,0,2005
Pennsylvania,Philadelphia,2005,365,97,229,31,8,0,0,197,101,60,0,32,92,241,0,2005
South Carolina,Cherokee,2005,359,279,64,16,0,0,0,140,80,39,0,0,359,0,0,2005
South Carolina,Greenville,2005,365,63,290,11,1,0,0,154,85,62,0,4,0,360,1,2005
Tennessee,Anderson,2005,241,143,75,21,2,0,0,161,100,48,0,0,241,0,0,2005
Tennessee,Jefferson,2005,240,120,87,30,3,0,0,200,112,51,0,0,240,0,0,2005
Tennessee,Knox,2005,365,61,264,36,4,0,0,166,101,64,0,0,119,246,0,2005
Tennessee,Loudon,2005,282,100,136,45,1,0,0,156,115,58,0,0,198,84,0,2005
Tennessee,Putnam,2005,121,37,79,4,1,0,0,152,82,57,0,0,0,121,0,2005
Tennessee,Sevier,2005,361,204,125,29,3,0,0,156,100,47,0,0,361,0,0,2005
Tennessee,Shelby,2005,365,39,269,51,6,0,0,172,112,66,0,0,96,269,0,2005
Tennessee,Sumner,2005,285,92,158,31,4,0,0,179,105,58,0,0,199,86,0,2005
Tennessee,Williamson,2005,235,138,78,19,0,0,0,129,97,47,0,0,235,0,0,2005
Tennessee,Wilson,2005,236,154,61,20,1,0,0,154,100,46,0,0,236,0,0,2005
Texas,El Paso,2005,365,46,277,37,5,0,0,185,104,65,0,5,106,211,43,2005
Texas,Fayette,2005,353,188,165,0,0,0,0,99,64,47,0,0,0,353,0,2005
Texas,Harris,2005,363,22,257,46,32,6,0,214,154,67,0,8,118,225,12,2005
Texas,Maverick,2005,129,68,61,0,0,0,0,86,62,47,0,0,0,129,0,2005
Utah,Duchesne,2005,52,52,0,0,0,0,0,22,14,7,0,0,0,0,52,2005
Virgin Islands,St Thomas,2005,41,35,6,0,0,0,0,62,55,22,0,0,0,18,23,2005
Virginia,Bristol City,2005,122,26,94,2,0,0,0,115,85,59,0,0,0,122,0,2005
Virginia,Rockbridge,2005,264,148,109,7,0,0,0,119,74,48,0,0,163,101,0,2005
Virginia,Wythe,2005,210,133,65,12,0,0,0,147,93,46,0,0,210,0,0,2005
Washington,Clallam,2005,365,227,137,1,0,0,0,111,67,41,0,0,72,293,0,2005
Washington,King,2005,365,86,265,14,0,0,0,135,80,56,0,5,14,346,0,2005
Washington,Kittitas,2005,355,259,96,0,0,0,0,92,61,38,0,0,0,355,0,2005
West Virginia,Greenbrier,2005,213,160,50,3,0,0,0,129,71,44,0,0,213,0,0,2005
Wisconsin,La Crosse,2005,7,0,7,0,0,0,0,95,95,68,0,0,0,7,0,2005
Wisconsin,Walworth,2005,186,114,50,20,2,0,0,161,105,46,0,0,186,0,0,2005
Wyoming,Albany,2005,359,268,91,0,0,0,0,100,61,46,0,0,355,0,4,2005
Wyoming,Platte,2005,44,43,1,0,0,0,0,66,31,15,0,0,0,0,44,2005
Alabama,Jefferson,2006,365,10,286,56,12,1,0,204,118,80,45,0,55,229,36,2006
Arizona,Gila,2006,353,173,145,34,1,0,0,159,100,51,0,0,188,29,136,2006
Arizona,Maricopa,2006,365,26,236,88,15,0,0,179,126,84,0,29,165,22,149,2006
Arizona,Pinal,2006,365,20,93,101,92,22,37,1027,305,132,0,0,58,2,305,2006
Arizona,Yavapai,2006,124,123,1,0,0,0,0,51,34,18,0,0,0,106,18,2006
Arkansas,Arkansas,2006,117,42,75,0,0,0,0,94,68,55,0,0,0,117,0,2006
Arkansas,Jackson,2006,114,56,58,0,0,0,0,86,67,52,0,0,0,114,0,2006
Arkansas,Pulaski,2006,365,80,264,15,6,0,0,166,87,59,0,1,91,273,0,2006
California,Butte,2006,365,129,168,59,9,0,0,172,122,60,0,0,237,126,2,2006
California,Contra Costa,2006,365,236,109,16,4,0,0,169,85,44,0,28,220,115,2,2006
California,Fresno,2006,365,59,172,85,47,2,0,208,156,82,0,12,182,170,1,2006
California,Imperial,2006,365,106,196,54,9,0,0,190,119,63,6,65,240,35,19,2006
California,Kern,2006,365,37,148,95,71,14,0,217,177,100,0,2,196,162,5,2006
California,Kings,2006,365,172,113,72,8,0,0,190,126,54,0,46,240,44,35,2006
California,Los Angeles,2006,365,32,204,79,39,11,0,224,163,83,1,41,161,160,2,2006
California,Madera,2006,363,260,72,30,1,0,0,174,97,39,0,61,302,0,0,2006
California,Mariposa,2006,365,45,256,58,6,0,0,172,119,64,0,0,176,188,1,2006
California,Mendocino,2006,365,333,32,0,0,0,0,97,50,34,0,36,296,28,5,2006
California,Merced,2006,364,213,100,43,8,0,0,172,112,45,0,45,260,57,2,2006
California,Monterey,2006,365,332,32,1,0,0,0,126,49,38,0,21,311,31,2,2006
California,Nevada,2006,365,166,116,59,24,0,0,200,136,54,0,0,278,26,61,2006
California,Orange,2006,365,84,250,21,9,1,0,209,97,60,0,30,131,204,0,2006
California,Placer,2006,365,109,171,53,30,2,0,209,147,64,0,16,207,142,0,2006
California,Riverside,2006,365,57,164,79,54,11,0,218,174,84,0,18,208,124,15,2006
California,Sacramento,2006,365,80,192,57,33,3,0,207,149,67,0,4,172,184,5,2006
California,San Diego,2006,365,57,237,55,16,0,0,187,126,71,0,40,189,132,4,2006
California,San Luis Obispo,2006,365,214,100,45,6,0,0,174,115,47,0,8,330,22,5,2006
California,Santa Barbara,2006,365,215,134,15,1,0,0,165,80,49,0,3,332,29,1,2006
California,Santa Cruz,2006,365,338,26,1,0,0,0,101,47,37,0,3,329,31,2,2006
California,Sutter,2006,365,130,188,41,6,0,0,179,108,58,0,13,191,160,1,2006
California,Tulare,2006,365,57,165,74,67,2,0,204,161,90,0,0,191,174,0,2006
California,Ventura,2006,365,188,125,38,14,0,0,197,119,50,0,20,296,47,2,2006
Colorado,Denver,2006,365,132,218,14,1,0,0,166,84,54,0,116,115,133,1,2006
Colorado,Pueblo,2006,129,82,47,0,0,0,0,70,59,44,0,0,0,118,11,2006
Colorado,Teller,2006,350,350,0,0,0,0,0,43,23,14,0,0,0,0,350,2006
Connecticut,New Haven,2006,365,154,189,17,4,1,0,209,85,53,0,55,71,239,0,2006
Country Of Mexico,BAJA CALIFORNIA NORTE,2006,365,29,175,100,35,20,6,370,177,91,25,45,116,51,128,2006
Country Of Mexico,SONORA,2006,331,31,234,51,14,1,0,201,125,73,14,0,0,0,317,2006
Delaware,New Castle,2006,365,116,221,25,3,0,0,174,96,58,0,17,97,249,2,2006
Florida,Miami-Dade,2006,365,54,302,8,1,0,0,187,76,57,0,1,50,314,0,2006
Florida,Osceola,2006,364,299,59,6,0,0,0,133,67,37,0,0,364,0,0,2006
Georgia,Bibb,2006,363,73,266,21,3,0,0,164,97,63,0,0,83,280,0,2006
Georgia,Clarke,2006,365,88,247,25,5,0,0,161,100,61,0,0,113,252,0,2006
Georgia,Clayton,2006,119,19,100,0,0,0,0,100,85,65,0,0,0,119,0,2006
Georgia,DeKalb,2006,365,56,261,36,11,1,0,217,111,65,0,8,81,276,0,2006
Georgia,Douglas,2006,266,146,87,26,6,1,0,203,112,47,0,0,245,0,21,2006
Georgia,Fayette,2006,244,141,77,20,6,0,0,195,101,48,0,0,244,0,0,2006
Georgia,Floyd,2006,117,24,90,2,1,0,0,156,85,65,0,0,0,117,0,2006
Georgia,Fulton,2006,365,22,300,34,7,2,0,214,106,69,0,2,56,307,0,2006
Georgia,Gwinnett,2006,361,87,232,35,4,3,0,215,105,63,0,0,107,254,0,2006
Georgia,Houston,2006,60,11,49,0,0,0,0,89,76,61,0,0,0,60,0,2006
Georgia,Murray,2006,265,136,117,12,0,0,0,150,93,50,0,0,201,64,0,2006
Georgia,Muscogee,2006,365,83,267,12,3,0,0,154,87,61,0,0,62,303,0,2006
Georgia,Walker,2006,63,13,48,2,0,0,0,143,82,63,0,0,0,63,0,2006
Idaho,Bannock,2006,354,331,23,0,0,0,0,79,44,19,0,0,0,226,128,2006
Idaho,Canyon,2006,358,211,143,4,0,0,0,115,71,44,2,0,89,234,33,2006
Idaho,Gem,2006,2,1,1,0,0,0,0,61,61,61,0,0,0,2,0,2006
Idaho,Power,2006,362,208,152,2,0,0,0,146,64,46,0,0,0,319,43,2006
Idaho,Shoshone,2006,353,183,164,6,0,0,0,129,77,49,0,0,0,343,10,2006
Illinois,Cook,2006,365,43,302,18,2,0,0,164,90,66,0,128,44,191,2,2006
Illinois,Madison,2006,365,163,174,26,2,0,0,174,95,52,0,0,179,107,79,2006
Indiana,Clark,2006,245,107,128,7,3,0,0,166,87,54,0,0,144,101,0,2006
Indiana,Floyd,2006,262,130,118,13,1,0,0,190,84,51,0,0,167,95,0,2006
Indiana,Hamilton,2006,183,110,61,12,0,0,0,150,97,47,0,0,183,0,0,2006
Indiana,Hancock,2006,182,122,47,13,0,0,0,136,90,45,0,0,182,0,0,2006
Indiana,Hendricks,2006,365,313,45,7,0,0,0,129,66,29,7,166,178,0,14,2006
Indiana,Johnson,2006,180,115,54,11,0,0,0,136,90,47,0,0,180,0,0,2006
Indiana,Lake,2006,365,72,281,11,1,0,0,151,84,60,1,5,45,309,5,2006
Indiana,Marion,2006,365,49,298,18,0,0,0,140,93,63,0,1,57,307,0,2006
Indiana,Morgan,2006,183,111,60,12,0,0,0,129,93,48,0,0,183,0,0,2006
Indiana,Posey,2006,176,166,9,1,0,0,0,129,47,34,0,0,176,0,0,2006
Indiana,Warrick,2006,183,92,77,12,2,0,0,154,93,50,0,0,183,0,0,2006
Iowa,Black Hawk,2006,121,69,51,1,0,0,0,102,65,46,0,0,0,120,1,2006
Kentucky,Bell,2006,267,171,95,1,0,0,0,101,71,46,0,0,213,53,1,2006
Kentucky,Bullitt,2006,363,226,132,5,0,0,0,126,77,43,0,78,165,104,16,2006
Kentucky,Carter,2006,285,191,91,3,0,0,0,120,71,43,0,0,190,95,0,2006
Kentucky,Daviess,2006,359,229,120,9,1,0,0,161,80,42,0,81,180,98,0,2006
Kentucky,Jefferson,2006,365,70,276,18,1,0,0,159,90,62,0,5,63,297,0,2006
Kentucky,Oldham,2006,244,152,72,18,2,0,0,151,100,46,0,0,244,0,0,2006
Kentucky,Pike,2006,286,193,93,0,0,0,0,94,69,43,0,0,173,113,0,2006
Louisiana,St. Bernard,2006,203,68,128,7,0,0,0,119,80,57,0,0,73,125,5,2006
Maryland,Anne Arundel,2006,263,110,122,25,6,0,0,200,105,54,0,0,177,86,0,2006
Maryland,Baltimore (City),2006,365,86,265,14,0,0,0,150,87,59,0,8,4,352,1,2006
Maryland,Dorchester,2006,363,259,77,26,1,0,0,156,93,40,0,0,363,0,0,2006
Michigan,Allegan,2006,286,170,99,13,4,0,0,185,84,46,0,0,169,117,0,2006
Michigan,Chippewa,2006,97,65,30,2,0,0,0,132,63,37,0,0,0,97,0,2006
Michigan,Clinton,2006,181,146,31,4,0,0,0,126,64,41,0,0,181,0,0,2006
Michigan,Dickinson,2006,67,39,28,0,0,0,0,80,62,44,0,0,0,67,0,2006
Michigan,Monroe,2006,120,41,77,2,0,0,0,115,79,56,0,0,0,120,0,2006
Michigan,Muskegon,2006,223,140,70,8,5,0,0,192,87,44,0,0,169,54,0,2006
Michigan,Wayne,2006,365,107,238,18,1,1,0,206,92,59,1,10,64,282,8,2006
Minnesota,Becker,2006,356,221,135,0,0,0,0,100,63,46,0,0,91,265,0,2006
Missouri,Buchanan,2006,163,49,114,0,0,0,0,85,70,54,0,0,0,158,5,2006
Missouri,Saint Louis,2006,365,120,217,23,5,0,0,182,94,57,0,34,119,212,0,2006
Missouri,St. Louis City,2006,365,20,308,33,4,0,0,183,101,72,0,61,35,175,94,2006
Nebraska,Douglas,2006,365,125,231,9,0,0,0,122,80,56,0,0,31,323,11,2006
New Jersey,Hudson,2006,364,155,192,12,5,0,0,169,83,54,0,66,54,244,0,2006
New Mexico,Bernalillo,2006,365,117,226,19,1,2,0,212,90,57,0,18,178,55,114,2006
New Mexico,Dona Ana,2006,365,102,224,27,7,3,2,385,101,58,0,3,166,83,113,2006
North Carolina,Avery,2006,363,240,118,5,0,0,0,112,80,45,0,0,331,32,0,2006
North Carolina,Caldwell,2006,213,141,66,6,0,0,0,136,77,47,0,0,213,0,0,2006
North Carolina,Caswell,2006,351,86,250,15,0,0,0,122,87,58,1,0,68,282,0,2006
North Carolina,Catawba,2006,353,72,273,6,2,0,0,172,81,60,0,0,0,353,0,2006
North Carolina,Davidson,2006,352,61,284,6,1,0,0,171,84,61,0,0,0,352,0,2006
North Carolina,Davie,2006,214,113,78,22,1,0,0,151,105,50,0,0,214,0,0,2006
North Carolina,Franklin,2006,213,123,83,6,1,0,0,164,84,47,0,0,213,0,0,2006
North Carolina,Graham,2006,211,104,92,15,0,0,0,140,97,51,0,0,211,0,0,2006
North Carolina,Granville,2006,210,105,88,16,1,0,0,177,100,51,0,0,210,0,0,2006
North Carolina,Haywood,2006,265,95,155,14,1,0,0,154,97,58,0,0,183,82,0,2006
North Carolina,Jackson,2006,256,92,136,28,0,0,0,150,101,58,0,0,181,75,0,2006
North Carolina,Mecklenburg,2006,365,52,273,30,10,0,0,195,105,65,0,2,94,269,0,2006
North Carolina,Rockingham,2006,214,130,65,18,1,0,0,156,97,48,0,0,214,0,0,2006
North Carolina,Rowan,2006,365,170,155,31,9,0,0,182,105,53,0,0,273,92,0,2006
North Carolina,Yancey,2006,194,97,87,10,0,0,0,129,87,51,0,0,194,0,0,2006
Ohio,Butler,2006,364,207,134,22,1,0,0,154,90,46,0,0,270,94,0,2006
Ohio,Cuyahoga,2006,365,206,135,21,3,0,0,161,88,45,1,101,113,109,41,2006
Ohio,Franklin,2006,365,206,134,23,2,0,0,154,93,47,10,0,165,90,100,2006
Ohio,Hamilton,2006,365,193,141,28,3,0,0,182,97,48,3,119,139,101,3,2006
Ohio,Jefferson,2006,365,227,118,19,1,0,0,159,87,41,105,0,159,100,1,2006
Ohio,Medina,2006,257,158,93,6,0,0,0,119,77,45,0,0,168,89,0,2006
Ohio,Scioto,2006,365,276,87,2,0,0,0,143,64,26,0,0,0,120,245,2006
Oklahoma,Muskogee,2006,356,278,78,0,0,0,0,99,57,29,0,0,0,103,253,2006
Oklahoma,Oklahoma,2006,365,166,154,35,10,0,0,164,108,53,0,25,204,136,0,2006
Oregon,Deschutes,2006,362,300,62,0,0,0,0,88,57,27,2,0,0,360,0,2006
Pennsylvania,Allegheny,2006,365,33,267,50,15,0,0,183,128,67,0,1,43,321,0,2006
Pennsylvania,Franklin,2006,213,172,40,1,0,0,0,101,61,42,0,0,213,0,0,2006
Pennsylvania,Greene,2006,214,130,72,12,0,0,0,150,87,47,1,0,213,0,0,2006
Pennsylvania,Philadelphia,2006,365,93,228,38,6,0,0,177,103,61,0,16,81,264,4,2006
South Carolina,Cherokee,2006,360,272,79,8,1,0,0,161,74,40,0,0,360,0,0,2006
South Carolina,Greenville,2006,365,60,298,5,2,0,0,162,84,64,0,2,0,362,1,2006
